start,end,text
491.33,495.88,real time folks dtm editing style
495.89,498.52,dtm editing style little scooper
498.53,501.4,little scooper happens goes
501.41,506.77,happens goes real time larger batch
506.78,519.02,real time larger batch batches
519.03,521.3,envy time edit
521.31,525.5,envy time edit learned technology
525.51,527.63,learned technology technologically advanced
527.64,529.46,technologically advanced person generally tend spend
529.47,532.19,person generally tend spend time nature understanding ways
532.2,534.32,time nature understanding ways makes
534.33,537.59,makes trying figure way bring
537.6,552.44,trying figure way bring into online
552.45,555.28,chill chill
555.29,558.79,chill chill entertain long
558.8,561.01,entertain long minute
561.02,563.41,minute coming nicely
563.42,566.02,coming nicely second
566.03,568.9,second various textures crackers
568.91,572.77,various textures crackers camera
572.78,577.33,camera wheel
577.34,581.2,wheel minutes get nice
581.21,585.81,minutes get nice pulverized
585.82,589.2,tipping technique
589.21,590.82,tipping technique good thing
590.83,594.38,good thing takes years
594.39,597.12,takes years coming real nice
597.13,599.73,coming real nice tips
599.74,603.57,tips make nice flat uniform
603.58,610.72,make nice flat uniform cracker
610.73,614.63,magnificent good
614.64,620.09,magnificent good beautiful cool
620.1,623.27,beautiful cool step important
623.28,629.84,step important move forward friend
629.85,637.52,move forward friend got excalibur sheet
637.53,643.49,got excalibur sheet move
643.5,648.2,move finished
648.21,652.37,finished straight
652.38,657.32,straight beautiful thing leave texture
657.33,662.1,beautiful thing leave texture incredible
662.11,664.23,wonder pull
664.24,665.44,wonder pull microphone near
665.45,669.63,microphone near oops lordy mr kick
669.64,673.37,oops lordy mr kick stand
673.38,682.92,stand crispness texture amazing
682.93,689.3,awesome beautiful
689.31,692.06,awesome beautiful go way
692.07,695.34,go way get nice uniform cracker make
695.35,700.31,get nice uniform cracker make pile pate
700.32,703.82,pile pate template sheet
703.83,706.59,template sheet sheet
706.6,718.85,sheet babies awesome
718.86,719.51,babies awesome dude
719.52,721.43,dude amazing best
721.44,724.47,amazing best crackers use
724.48,727.1,crackers use tough fleck sheet
727.11,730.04,tough fleck sheet nut tough flex sheets
730.05,733.97,nut tough flex sheets order
733.98,741.17,order use thing go watch
741.18,743.6,use thing go watch template sheet
743.61,746.18,template sheet lay nice
746.19,748.11,lay nice flat surface use
748.12,752.51,flat surface use cutting board flatten get nice
752.52,755.74,cutting board flatten get nice level instead standing day
755.75,758.06,level instead standing day trying spread thing
758.07,760.98,trying spread thing takes
760.99,765.78,takes expedite process using
765.79,768.96,expedite process using
768.97,773.0,pizza crust boom
773.01,775.01,pizza crust boom saying
775.02,776.81,saying make into piece
776.82,778.88,make into piece crust add
778.89,781.73,crust add vegetables tomatoes zucchini
781.74,786.26,vegetables tomatoes zucchini red pepper olives garlic boom little
786.27,789.62,red pepper olives garlic boom little brewers yeast cilantro sage
789.63,792.9,brewers yeast cilantro sage basil add
792.91,794.4,basil add
794.41,796.76,make crackers
796.77,801.72,make crackers start getting things go square go
801.73,805.11,start getting things go square go square
805.12,807.58,couple tricks
807.59,813.48,couple tricks go
813.49,818.17,square bring
818.18,822.19,square bring tough leg sheet smash
822.2,826.9,tough leg sheet smash getting
826.91,828.37,getting square little
828.38,831.46,square little roundness use
831.47,833.44,roundness use use knife use
833.45,837.94,use knife use edge spatula go get
837.95,839.95,edge spatula go get nice square cracker
839.96,842.35,nice square cracker makes sense making
842.36,843.94,makes sense making crackers cut
843.95,846.13,crackers cut dehydrate
846.14,847.48,dehydrate go
847.49,849.58,go spending time
849.59,850.75,spending time thing gets excited
850.76,854.77,thing gets excited
854.78,857.62,geniuses raw living foods
857.63,861.67,geniuses raw living foods creating healthy alternatives
861.68,864.4,creating healthy alternatives junk addicted
864.41,866.26,junk addicted textures flavors
866.27,867.88,textures flavors use
867.89,870.1,use wholesome ingredients make
870.11,872.28,wholesome ingredients make delicious food good textures
872.29,875.47,delicious food good textures wholesome ingredients chemicals
875.48,877.39,wholesome ingredients chemicals make home little
877.4,878.98,make home little expensive paid
878.99,881.02,expensive paid bucks box crackers
881.03,883.27,bucks box crackers costs
883.28,887.77,costs bucks make go
887.78,889.72,bucks make go store buying
889.73,892.45,store buying devitalized flour bunch air
892.46,895.15,devitalized flour bunch air products chemicals
895.16,896.53,products chemicals get cheap crackers
896.54,898.36,get cheap crackers reflection
898.37,900.25,reflection consciousness high
900.26,901.9,consciousness high conscious crackers
901.91,905.8,conscious crackers get
905.81,907.36,get perfect i'd go
907.37,909.76,perfect i'd go got absolutely
909.77,912.1,got absolutely perfect
912.11,916.75,perfect good
916.76,918.58,good go dealing
918.59,919.72,go dealing square y'all
919.73,923.17,square y'all boom boom
923.18,925.9,boom boom knife make
925.91,927.82,knife make patties
927.83,930.16,patties normally saw house size
930.17,934.84,normally saw house size ones
934.85,936.82,ones make big
936.83,938.56,make big crackers
938.57,943.86,crackers make cuts middle
943.87,946.66,make cuts middle dehydrate
946.67,949.99,dehydrate make
950.0,952.9,make got
952.91,957.79,got got awesome
957.8,959.32,got awesome i'd go
959.33,963.93,i'd go dehydrate 120
963.94,967.48,dehydrate 120 12 18 hours depending
967.49,969.52,12 18 hours depending thick
969.53,971.05,thick little thinner wanted make
971.06,972.79,little thinner wanted make thicker ones got batch
972.8,975.4,thicker ones got batch
975.41,978.34,joining today's
978.35,980.92,joining today's greatest best cracker entire
980.93,984.58,greatest best cracker entire universe life regenerator
984.59,986.38,universe life regenerator living foods recipe book
986.39,987.94,living foods recipe book juices smoothies
987.95,990.94,juices smoothies salads entrees desserts simple
990.95,993.34,salads entrees desserts simple basic wholesome food get
993.35,995.44,basic wholesome food get 30 day program teach
995.45,999.31,30 day program teach apply stuff meal
999.32,1001.2,apply stuff meal planner lot complicated
1001.21,1002.52,planner lot complicated recipes
1002.53,1005.52,recipes basic threw
1005.53,1009.24,basic threw recipes into book
1009.25,1012.54,recipes into book anytime feel
1012.55,1014.52,anytime feel play
1014.53,1015.84,play fun thing
1015.85,1018.15,fun thing awesome day
1018.16,1021.03,awesome day peace
