start,end,text
232.94,236.61,change temperature user
235.56,239.43,change temperature
236.61,241.26,administrator
239.43,242.94,idea
241.26,244.04,user allowed change
242.94,246.78,temperature
244.04,248.34,working
246.78,250.35,happen type slave
248.34,252.93,shop hire people
250.35,255.84,work
252.93,257.4,temperature
255.84,259.73,bullshit feature beep
257.4,262.07,left beeps
259.73,263.16,somebody unplug
263.16,267.69,go bathroom
264.8,270.51,screams says
267.69,273.06,unplugged station
270.51,275.78,imagine somebody running whip
273.06,277.62,beating little foxconn worker
275.78,279.96,sitting working
277.62,281.49,theory
279.96,283.32,think hack
281.49,284.37,stuff explanation
283.32,286.3400000000001,lot annoying
284.37,287.88,functionality
286.3400000000001,289.0900000000001,designed places treat
287.88,291.53,people slaves
289.0900000000001,291.78,reason
291.78,300.57,functionality shut haha
300.57,305.73,clean board little
302.57,309.18,little
305.73,316.53,clean room wiper
309.18,318.54,alcohol clean room wiper
316.53,320.1,leave stuff paper
318.54,321.81,towel new
320.1,324.54,make paper towel
321.81,326.22,clean leaving marks
324.54,328.35,get clean room wipe sets
326.22,332.25,ebay cheaply get
328.35,334.86,99 alcohol companies
332.25,335.97,think get met online
335.97,339.78,companies get stuff
337.86,341.07,ebay spend 80 bucks
339.78,343.11,get 5 gallons alcohol
341.07,344.66,80 bucks gallons alcohol
343.11,346.5,pretty good stuff fast
344.66,347.94,evaporates exactly
346.5,349.11,looking
347.94,350.52,connector
349.11,352.29,connectors get
350.52,354.47,aliexpress get ebay
352.29,356.55,long buy l
354.47,358.38,computer friends start
356.55,360.78,buying hell computer
358.38,363.93,longer friends seymour l 2
360.78,367.44,computer channel
363.93,369.57,amptek 559 v 2 tf flux
367.44,372.66,website
369.57,376.22,male n dot repair sell amtech flux
372.66,377.72,place connector
376.22,379.08,important thing
377.72,380.37,important thing doing connector
379.08,382.59,ensure connector
380.37,383.78,flat motherboard
382.59,385.95,connector flat motherboard
383.78,387.33,work
385.95,390.51,problem supposed
387.33,391.62,adding solder adding
390.51,392.72,solder time
391.62,394.26,heat time
392.72,395.85,heat solder
394.26,397.91,stops smoking
395.85,400.26,smoke flux
397.91,403.05,burning away nasty
400.26,404.72,hand
403.05,406.77,connector flat board
404.72,408.99,adding new solder
406.77,410.88,holding iron human
408.99,412.95,hands
410.88,415.14,solder
412.95,417.98,tip iron
415.14,421.04,flux board
421.04,425.54,stabilizing pins stabilizing pins
424.1,427.25,mean pins
425.54,430.34,attached
427.25,433.1,circuit instead hitting
430.34,434.2,capacitor noob hit
434.2,441.74,alright got stuck
440.42,444.23,go
441.74,446.63,thing go
444.23,448.67,add little
446.63,450.29,solder end ton
448.67,451.82,push
450.29,454.34,connect pens flat
451.82,456.53,board ideal world ideal
454.34,458.6,world setup
456.53,460.31,work having solder
458.6,461.87,connector motherboard
460.31,463.58,solder pins
461.87,464.93,idea working
463.58,466.31,kenda pins
464.93,469.22,connector pushing
466.31,470.96,board hard works
469.22,472.46,solder simply go
470.96,474.23,connection
472.46,475.61,shouldn't solder
474.23,478.7,shouldn't what's making
475.61,480.11,electrical contact primary
478.7,481.97,electrical contact simply
480.11,484.01,fact pins
481.97,485.63,touching board
484.01,486.77,shooting
485.63,488.15,saying get
486.77,491.75,time
488.15,493.07,shooting went
491.75,494.21,pin pin
493.07,495.56,touch pad
494.21,497.21,touch pad pad get
495.56,499.19,hot touch pad
497.21,501.17,pin solder
499.19,502.49,flow pad pin
501.17,507.74,go make
502.49,509.99,got
507.74,512.78,mind soldering works
509.99,515.45,way soldering works
512.78,517.22,solder follow
515.45,518.81,source heat
517.22,520.7,realize
518.81,522.11,putting heat solder
520.7,523.72,flow
522.11,524.9,flow largest source heat
523.72,527.87,trying use
524.9,531.61,elbow instead tip go
527.87,531.61,individual pad
533.81,537.58,thing make smaller ions
537.58,540.92,smaller ions
538.79,542.77,reviewed understand
540.92,544.49,people extra eye
542.77,545.6,work
547.87,554.5,bridge
551.52,556.22,means soldering messed
554.5,558.31,get new connector
558.31,562.91,use hack b
560.99,564.35,hack b little
562.91,566.24,mesh inside clean iron
564.35,568.51,100 perfectly clean
566.24,569.74,solder ametek 5 59
568.51,571.43,flux nice
569.74,574.24,little thing
571.43,576.98,iron go flat board
578.93,596.13,shit
581.66,598.55,go slide yep
596.13,600.81,end pad
605.69,615.98,make little
608.9,625.07,make
615.98,626.66,little nicer make
625.07,629.3,little nicer
626.66,631.94,boss walked room
629.3,639.14,doing camera
631.94,640.4,get trouble
639.14,642.26,important thing doing
640.4,643.31,front pins working
642.26,645.62,front pins
643.31,647.15,front pins front front
645.62,650.87,section connector
647.15,652.55,understand
650.87,653.81,get solder flows
652.55,655.07,get inside
653.81,656.6,connector somebody tries
655.07,658.19,solder
656.6,660.08,flows into somebody tries
658.19,662.24,plug what's
660.08,664.85,happen lots nastiness
662.24,670.4,best get solder
664.85,674.27,inside connector using minimal
670.4,677.21,solder conservative
677.21,680.9,get solder inside
679.61,685.21,connector get solder inside
680.9,692.12,connector game tiny
685.21,693.2,tiny tiny small
692.12,695.66,get
693.2,698.35,touch
703.58,711.18,touch come
706.86,714.83,hand go forward
711.18,717.48,die little shit tried
714.83,718.76,hire intern mean paid
717.48,720.77,intern music
718.76,723.12,industry interns pay intern
720.77,726.68,help stuff
723.12,726.68,hands getting shittier shittier
727.18,734.04,quitting said job
729.6,738.66,far away ah hard good
734.04,741.26,help truly sit
738.66,743.85,doing feel
741.26,746.97,little
743.85,748.88,correct
746.97,751.52,front believe
748.88,754.52,feel
751.52,756.77,ends hold fine
756.77,761.18,good little bridge
758.18,763.37,created mind
761.18,765.55,matter
763.37,772.23,pretty nice
765.55,776.45,nice joints nice connector pretty
772.23,780.26,connector connector proud
776.45,781.88,pins bridged
780.26,783.68,supposed bridged
781.88,784.76,inside board care
783.68,786.87,state bridge
784.76,788.39,supposed
786.87,789.99,harder remove bridge
788.39,790.88,harder remove bridge
790.88,794.25,interconnected board
792.42,795.99,sharing heat source
794.25,797.79,putting heat attract
795.99,799.19,solder away pins
797.79,801.44,pins sharing
799.19,803.43,trace
801.44,805.8,go fuse fuse
803.43,807.36,thing pee
805.8,808.92,trying remove
807.36,810.83,fuse note
808.92,812.18,easier remove
810.83,813.77,little flux help
812.18,815.63,solder flow little
813.77,817.05,removing
815.63,818.81,important fuse
817.05,819.95,care breaks
818.81,821.37,important
819.95,822.62,fuse
821.37,824.55,use
822.62,826.31,lot heat remove
824.55,827.93,reuse mind
826.31,829.49,entire idea fuse works
827.93,832.16,power goes fuse
829.49,836.45,fuse blow fuse
832.16,837.35,passes power button power
836.45,839.51,goes
837.35,842.81,blow
839.51,847.04,considered power heat yes power
842.81,849.53,energy energy heat
847.04,852.29,blow fuse easily using
849.53,853.94,heat
852.29,856.49,use minimal heat possible
853.94,862.67,reusing fuse
856.49,869.3,go
862.67,871.91,go notice excess
869.3,873.14,solder gets absorbed iron
871.91,876.65,matter solder
873.14,881.75,use matters goes
876.65,886.22,iron similar
881.75,888.31,wave soldering
886.22,890.72,remove fuse board
888.31,895.58,13 inch retina board make
890.72,898.07,surrounded flux heat far
895.58,899.24,away careful
898.07,905.39,fuse
899.24,907.1,heat cycles
905.39,909.5,flux flow away
907.1,913.67,component go
909.5,915.85,closer iron iron mean hot
913.67,915.85,air
948.66,953.25,slide new fuse
964.73,970.67,patience key grab
969.2,972.2,tweezers shove
970.67,973.84,melted pads fuse
972.2,976.13,pads float
973.84,977.57,reason doing way instead
976.13,979.01,usual way
977.57,980.45,possible
979.01,984.58,way lot
980.45,986.72,people fuse blowing away
984.58,988.1,reason blowing away
986.72,989.51,patient
988.1,991.31,using method method
989.51,994.12,absolutely works requires
991.31,994.12,little patience
995.86,1001.18,fuse board
999.92,1005.74,get rid excess solder
1001.18,1009.16,little neat
1005.74,1010.87,flux iron wait
1009.16,1012.61,get hot touch
1010.87,1020.83,end excess solder
1012.61,1025.95,flow
1020.83,1025.95,nicely soldered fuse
1034.88,1042.67,beautiful make
1038.51,1047.92,yep
1042.67,1047.92,oxidation stuff perfect
1058.09,1063.57,get work
1127.99,1134.24,works hopefully learn
1132.65,1135.69,questions
1134.24,1137.07,tools use
1135.69,1138.8,questions microscope
1137.07,1139.91,things nature search
1138.8,1141.59,channel lot
1139.91,1143.87,information tools use
1141.59,1145.16,use reviews
1143.87,1146.75,hot air stations
1145.16,1148.2,soldering stations
