start,end,text
230.63,236.12,little extra material use cut
233.9,239.69,piece make sleeve
236.12,243.35,arm point
239.69,246.95,sleeves arms fold sleeve
243.35,250.4,half sleeve edge
246.95,255.23,using black thread use
250.4,257.54,stitch hold arm
255.23,260.87,doll
257.54,263.81,stuff stuff size
260.87,265.76,arm
263.81,268.25,sleeve turned slide
265.76,270.86,sleeve arm making
268.25,274.22,sleeve lines
270.86,277.46,seam arm
274.22,282.19,sleeve tuck end arm
277.46,282.19,end sleeve under
284.1,288.96,sew edge
286.8,292.14,body using blanket
288.96,294.03,stitch hold arm
294.03,299.58,doll's body sew doll
296.78,302.43,use blanket stitch sew
299.58,304.92,arms arm
302.43,307.71,sewed sew sides arm
304.92,308.49,body thing
307.71,311.58,arm
308.49,313.95,doll cut piece
311.58,316.47,black material wider
313.95,318.9,doll hang lower
316.47,322.17,doll fabric folded
318.9,324.54,half middle fabric
322.17,328.59,folding half
324.54,330.48,cut tiny
328.59,333.45,slit cut
330.48,336.12,neck hole cut hole smaller
333.45,339.33,head squish head fit
336.12,341.79,into hole doll
339.33,344.48,fold shoulder material under
341.79,344.48,shoulders
344.75,350.69,use pins pin under
347.66,353.39,dolls arms material
350.69,355.31,sides using blanket stitch stop
353.39,358.73,sewing get
355.31,362.24,dolls body cut v
358.73,365.27,material
362.24,368.39,v cut cut lines edge
365.27,370.97,v sides doll
368.39,374.15,ghostly misty
370.97,376.25,used piece black felt cut long
374.15,379.22,strip wrapped rubber
376.25,381.74,band times sewed
379.22,384.49,head
381.74,388.31,wobbly gives stability
384.49,390.68,fix floppy head cut strip
388.31,393.56,felt long go
390.68,396.91,doll's neck times
393.56,399.02,wide neck wrap felt
396.91,401.27,piece neck use
399.02,405.05,needle thread sew neck piece
401.27,408.08,place use black felt make
405.05,408.88,tie bat
408.08,411.59,cute
408.88,414.53,tie supposed
411.59,416.87,use piece black felt
414.53,419.09,size tie cut
416.87,422.69,wings felt
419.09,425.27,cut small bat head
422.69,428.87,shape fit center
425.27,430.88,wings wings bat head
428.87,433.66,fell neck secure
430.88,436.49,use imagination make doll
433.66,439.63,unique make face
436.49,442.64,grandson's doll nice happy face
439.63,445.25,daughter lindsey said
442.64,448.22,scary face
445.25,450.26,google jack nightmare
448.22,452.93,christmas
450.26,456.22,face use makes lots
452.93,458.78,faces face
456.22,462.77,use pencil lightly draw face
458.78,465.44,doll used acrylic paint
462.77,467.87,paint faces dolls
465.44,469.58,use handy
467.87,471.89,make faces dolls
469.58,474.16,left ideas things
471.89,476.51,use description box
474.16,478.4,black face
476.51,480.65,white tie
478.4,483.71,brush use paint
480.65,485.96,face use
483.71,489.71,acrylic paint went smoothly
485.96,493.31,think choice used
489.71,495.13,smaller brush tie simply paint
493.31,499.1,white line bats
495.13,502.22,wings pay eyes bat face
499.1,504.62,little white dots nose
502.22,508.91,spooky cute time
504.62,511.69,halloween enjoyed watching
508.91,514.21,make son dolls
511.69,516.26,inspires
514.21,518.65,check facebook page
516.26,521.81,share
518.65,524.45,recent crafts
521.81,526.13,watching sharing love
524.45,529.54,week
526.13,529.54,craft bye
585.41,591.95,babies
601.57,606.88,time came bench
634.27,643.14,get
640.43,643.14,swing swing
