start,end,text
698.95,702.34,store go ahead click home button remote
702.35,704.46,home button remote go amazing
704.47,706.59,go amazing applications downloaded
706.6,709.66,applications downloaded go ahead hold home
709.67,712.6,go ahead hold home button remote apps
712.61,716.82,button remote apps click
716.83,719.31,click apps downloaded
719.32,720.3,apps downloaded ipvanish
720.31,724.72,ipvanish terrarium tv
724.73,726.51,terrarium tv fast forward button remote
726.52,729.0,fast forward button remote little dashes go
729.01,730.78,little dashes go ahead click dashes
730.79,732.81,ahead click dashes pop corner
732.82,735.28,pop corner screen go
735.29,737.43,screen go ahead push highlight
737.44,739.6,ahead push highlight says move front
739.61,742.3,says move front click come
742.31,744.49,click come time
744.5,748.3,time vpn move front
748.31,751.5,vpn move front
751.51,754.66,file linked application moving
754.67,757.84,file linked application moving front alright go
757.85,760.03,front alright go ahead hit home button
760.04,761.94,ahead hit home button remote
761.95,764.35,remote alright slide
764.36,767.25,alright slide apps
767.26,769.88,apps channels
769.89,772.78,channels application file linked
772.79,775.09,application file linked get store
775.1,776.07,get store download
776.08,779.49,download amazing apps
779.5,782.82,amazing apps vpn go ahead click
782.83,784.84,vpn go ahead click make
784.85,787.87,make turn protect
787.88,790.6,turn protect opening applications
790.61,792.79,opening applications store
792.8,795.63,store connect
795.64,798.78,connect slide gear icon
798.79,799.89,slide gear icon
799.9,803.16,make start ipvanish
803.17,805.01,make start ipvanish checkmark
805.02,808.5,checkmark auto reconnect checkmark
808.51,812.13,auto reconnect checkmark scramble checkmark
812.14,814.82,scramble checkmark
814.83,816.93,checkmarks go ahead click
816.94,820.05,checkmarks go ahead click button remote
820.06,822.18,button remote slide left slide left
822.19,825.57,slide left slide left hit connect second
825.58,827.96,hit connect second connected vpn
827.97,832.89,connected vpn keeping 100 safe alright
832.9,834.59,keeping 100 safe alright go ahead click home button
834.6,838.41,go ahead click home button protected
838.42,840.84,protected go open amazing
840.85,844.65,go open amazing terrarium tv application go open
844.66,848.87,terrarium tv application go open check brand new
848.88,853.5,check brand new terrarium tv mod
853.51,857.22,terrarium tv mod official terrarium tv
857.23,859.92,official terrarium tv acts exactly
859.93,862.71,acts exactly terrarium tv grown
862.72,865.5,terrarium tv grown love alright
865.51,867.12,love alright little pop
867.13,870.32,little pop click come
870.33,874.19,click come select mx player
874.2,876.93,select mx player slide click
876.94,880.86,slide click accept disclaimer alright
880.87,885.57,accept disclaimer alright terrarium tv
885.58,888.93,terrarium tv check
888.94,892.79,check select television shows
892.8,896.73,select television shows go click
896.74,898.89,go click slide
898.9,904.76,slide check movies go
904.77,907.49,check movies go
907.5,910.92,terrarium tv worked
910.93,914.21,terrarium tv worked brand new premium mod
914.22,917.57,brand new premium mod works used
917.58,920.34,works used gotta big shout
920.35,924.42,gotta big shout new tech evolution
924.43,927.51,new tech evolution youtuber friend
927.52,929.67,youtuber friend showing
929.68,933.03,showing awesome
933.04,936.18,awesome replacement bring
936.19,938.42,replacement bring viewers share
938.43,941.28,viewers share alright forget hit
941.29,943.41,alright forget hit subscribe button reach
943.42,946.11,subscribe button reach thumbs leave
946.12,949.19,thumbs leave comment think
949.2,951.84,comment think awesome finally
951.85,955.97,awesome finally terrarium tv device fully
955.98,958.17,terrarium tv device fully functional alright
958.18,959.67,functional alright spending time watch
