start,end,text
171.56,174.07999999999996,finer tell smaller particles go ahead
174.09,176.96,particles go ahead 25 pounds pressure
176.97,185.24,25 pounds pressure break decent
185.25,188.39,break decent finish rougher texture coating
188.4,191.56,finish rougher texture coating meant coat booth coating
191.57,193.75,meant coat booth coating walls paint booth wanted
193.76,195.58,walls paint booth wanted finer finish smaller
195.59,197.72,finer finish smaller particles paint you'd
197.73,200.15,particles paint you'd increase air pressure decrease
200.16,202.3,increase air pressure decrease fluid pressure fluid
202.31,205.78,fluid pressure fluid pressure 12
205.79,207.65,pressure 12 increase air
207.66,210.31,increase air pressure 20
210.32,212.11,pressure 20 consider reducing fluid pressure
212.12,215.21,consider reducing fluid pressure set
215.22,217.25,set able paint
217.26,219.86,able paint ready clean
219.87,221.96,ready clean little
221.97,230.26,little finish
230.27,232.79,way laying
232.8,234.65,way laying heavy thick
234.66,236.45,heavy thick running increasing fluid
236.46,239.0,running increasing fluid pressure giving paint decreasing
239.01,241.46,pressure giving paint decreasing reduce change
241.47,243.08,reduce change fluid nozzle bigger size
243.09,245.18,fluid nozzle bigger size paint general
245.19,247.46,paint general principles dial paint
247.47,250.37,principles dial paint pressure pot move
250.38,252.23,pressure pot move properly clean reduce
252.24,256.52,properly clean reduce solvent waste pressure pot
256.53,258.14,solvent waste pressure pot reduce
258.15,259.97,reduce solvent use paint pressure pot
259.98,262.82,solvent use paint pressure pot turn fluid pressure
262.83,264.77,turn fluid pressure left leave air pressure
264.78,266.84,left leave air pressure what's called
266.85,269.03,what's called pressuring paint pressure pot
269.04,271.28,pressuring paint pressure pot notice air fluid
271.29,273.92,notice air fluid open point go ahead
273.93,275.3,open point go ahead pressuring
275.31,290.02,pressuring
290.03,292.78,leave air
292.79,294.19,leave air leave fluid pressure completely
294.2,298.0,leave fluid pressure completely turned use rag
298.01,300.01,turned use rag go ahead grab spray gun
300.02,303.4,go ahead grab spray gun push hand air cap
303.41,304.81,push hand air cap doing forcing air
304.82,306.79,doing forcing air fluid nozzle
306.8,309.01,fluid nozzle fluid line flush
309.02,310.54,fluid line flush paint laying line
310.55,313.81,paint laying line reduce solvent waste notice fluid
313.82,318.97,reduce solvent waste notice fluid flow fluid tube
318.98,325.84,flow fluid tube eventually make
325.85,327.73,eventually make bubble
327.74,330.31,bubble get pain fluid
330.32,349.66,get pain fluid line
349.67,352.43,point burped
352.44,354.95,point burped line go ahead
354.96,357.92,line go ahead clean liner solvent flush
357.93,360.17,clean liner solvent flush gun till pure solvent runs
360.18,362.99,gun till pure solvent runs using fluid pressure
363.0,364.7,using fluid pressure point clear line
364.71,368.42,point clear line clear gun go ahead remove
368.43,370.88,clear gun go ahead remove air cap throw solve leave
370.89,373.22,air cap throw solve leave solvent line
373.23,375.29,solvent line using waterborne product
375.3,377.85,using waterborne product propria cleaner you'd able
