start,end,text
362.35,364.77,mix little colors alright
364.78,366.87,colors alright complement
366.88,368.55,complement study complements
368.56,369.42,study complements things
369.43,370.83,things examples couple paintings
370.84,372.27,examples couple paintings minute ideas
372.28,374.49,minute ideas works
374.5,376.47,works umbers blues purples
376.48,378.12,umbers blues purples earth tone
378.13,380.52,earth tone usually work
380.53,383.76,usually work create darker values
383.77,385.4,create darker values mix blues purples real
385.41,387.18,mix blues purples real mix umber blue
387.19,388.83,mix umber blue create dark black
388.84,390.93,create dark black mix enen
390.94,392.46,mix enen colors dark values
392.47,393.99,colors dark values
394.0,395.85,miscellaneous colors
395.86,398.25,miscellaneous colors corner get into
398.26,399.39,corner get into
399.4,401.55,particular area
401.56,403.17,particular area way
403.18,405.03,way spot access
405.04,406.38,spot access get ready accent
406.39,408.78,get ready accent painting basic layout
408.79,410.79,painting basic layout organized
410.8,413.55,organized lot moving spot
413.56,415.11,lot moving spot use yellows
415.12,416.61,use yellows oranges reds oranges
416.62,419.07,oranges reds oranges reds green
419.08,421.11,reds green worked brush
421.12,422.64,worked brush little dab little dab
422.65,423.75,little dab little dab go way
423.76,425.73,go way get yellow orange
425.74,428.01,get yellow orange best way number lay
428.02,430.46,best way number lay palette talk little
430.47,432.65,palette talk little compliments
432.66,434.61,compliments
434.62,438.06,lot people get
438.07,443.15,lot people get clean spot pad
443.16,444.57,clean spot pad starting scratch
444.58,447.42,starting scratch pre formed color wheel
447.43,449.18,pre formed color wheel go art store buy
449.19,451.62,go art store buy
451.63,452.85,misunderstand
452.86,455.1,misunderstand useful gets into painting
455.11,456.93,useful gets into painting understanding basic
456.94,458.7,understanding basic understand
458.71,460.23,understand thousands arrangements
460.24,462.39,thousands arrangements color confuses
462.4,464.25,color confuses especially novice beginning
464.26,466.17,especially novice beginning painter
466.18,472.15,painter color wheel needed
472.16,474.87,color wheel needed landscape artist portrait artist
474.88,477.48,landscape artist portrait artist basic concepts painting
477.49,479.46,basic concepts painting wheel
479.47,482.79,wheel understand painting
482.8,484.68,understand painting continuity use
484.69,486.36,continuity use wheel place
486.37,488.49,wheel place recommend
488.5,491.12,recommend piece paper draw big circle
491.13,493.02,piece paper draw big circle primary colors
493.03,495.0,primary colors basic folks
495.01,496.95,basic folks start
496.96,499.83,start yellow
499.84,502.95,yellow start red usually
502.96,505.52,start red usually red
505.53,510.51,red yellow blue
510.52,513.24,yellow blue primary colors
513.25,515.33,primary colors get secondary colors
515.34,517.19,get secondary colors works
517.2,518.85,works quickly follow rules
518.86,520.82,quickly follow rules red yellow make orange
520.83,524.28,red yellow make orange orange red
524.29,526.38,orange red blue make violet violet
526.39,529.38,blue make violet violet blue yellow make green
529.39,532.8,blue yellow make green secondary colors here's
532.81,535.98,secondary colors here's understand balance color
535.99,538.07,understand balance color painting
538.08,540.44,painting color wheel mix
540.45,544.76,color wheel mix go
544.77,545.94,go palette bounce
545.95,547.71,palette bounce forth
547.72,550.14,forth cameramen sleep
550.15,552.75,cameramen sleep
552.76,556.29,brush watch
556.3,557.49,brush watch happens mix
557.5,564.37,happens mix mix yellow orange
564.38,570.43,mix yellow orange red green
570.44,574.69,red green blue purple mix
574.7,583.84,blue purple mix depending
583.85,585.25,depending course dark lot
585.26,587.02,course dark lot colors
587.03,589.54,colors get nice rich
589.55,593.95,get nice rich brown wanted
593.96,595.99,brown wanted little darker i'd
596.0,598.02,little darker i'd add little blue purple
598.03,601.21,add little blue purple mix colors
601.22,602.5,mix colors color wheel
602.51,604.6,color wheel get brown come
604.61,607.62,get brown come center
607.63,610.81,center equivalent
610.82,612.49,equivalent building burnt sienna
612.5,614.11,building burnt sienna burn numbers make
614.12,616.3,burn numbers make
616.31,617.8,instance make burnt seeing
617.81,619.78,instance make burnt seeing go
619.79,620.53,go palette
620.54,622.84,palette add
622.85,626.08,add little red notice
626.09,629.86,little red notice create sienna color
629.87,632.02,create sienna color adding red
632.03,636.37,adding red exact color sienna fact
636.38,637.96,exact color sienna fact make exact color
637.97,641.02,make exact color
641.03,642.88,mention anytime
642.89,644.44,mention anytime trying create nice rich
644.45,645.88,trying create nice rich brown especially landscape
645.89,647.56,brown especially landscape painters got
647.57,649.87,painters got base mixing color
649.88,652.06,base mixing color color
652.07,653.56,color combination mixed
653.57,656.29,combination mixed add
656.3,658.72,add case added red come
658.73,662.44,case added red come little swish
662.45,665.56,little swish create sienna
665.57,667.27,create sienna red add redder gets
667.28,669.22,red add redder gets regular gets gets red
669.23,671.53,regular gets gets red thing
671.54,673.45,thing wanted add orange
673.46,675.16,wanted add orange add little orange little
675.17,677.23,add little orange little orange get values
677.24,678.85,orange get values fall scene
678.86,680.26,fall scene create colors
680.27,681.7,create colors ones work
681.71,683.56,ones work simply adding little
683.57,686.11,simply adding little orange base color create
686.12,688.99,orange base color create shades colors fall
689.0,691.9,shades colors fall scene yellowish
691.91,693.58,scene yellowish color
693.59,695.23,color work minute
695.24,697.78,work minute spend time
697.79,699.19,spend time usual folks
699.2,702.04,usual folks shows unfortunately long
702.05,704.59,shows unfortunately long order get
704.6,707.11,order get fine art school
707.12,708.97,fine art school sort condensed version
708.98,710.56,sort condensed version drop
710.57,712.06,drop note work
712.07,714.4,note work get get information
714.41,715.51,get get information things
715.52,717.37,things available ways
717.38,719.65,available ways learn get
719.66,721.27,learn get basic idea get
721.28,723.52,basic idea get understanding what's
723.53,726.49,understanding what's painting
726.5,729.13,painting create value changes
729.14,730.87,create value changes base color
730.88,733.33,base color add yellow
733.34,737.83,add yellow happens create little
737.84,741.16,happens create little ochre color little dab
741.17,742.87,ochre color little dab showing
742.88,745.68,showing things beautiful color
745.69,749.32,things beautiful color alright value
749.33,750.85,alright value yellow add
750.86,752.98,yellow add course get shades
752.99,755.08,course get shades get way yellow
755.09,756.97,get way yellow changing value
756.98,758.89,changing value folks talking value
758.9,761.02,folks talking value talking strictly
761.03,763.93,talking strictly color value change
763.94,766.36,color value change intensity color lightness
766.37,768.43,intensity color lightness darkness doing
768.44,770.47,darkness doing changing color
770.48,773.02,changing color adding colors color
773.03,775.54,adding colors color yellow add
775.55,777.49,yellow add course brighter gets terms
777.5,780.28,course brighter gets terms color get bright
780.29,782.65,color get bright terms value lighter
782.66,784.33,terms value lighter gets brighter
784.34,786.61,gets brighter getting closer pure form
786.62,787.45,getting closer pure form yellow
787.46,790.48,yellow add green
790.49,795.19,add green hookers green instance
795.2,798.85,hookers green instance darker color notice
798.86,801.97,darker color notice make nice rich greenish brown
801.98,805.3,make nice rich greenish brown good olive olive color
805.31,807.37,good olive olive color create pine trees distant trees
807.38,808.48,create pine trees distant trees
808.49,809.68,minute couple paintings
809.69,811.12,minute couple paintings stuff
811.13,812.71,stuff get go
812.72,814.72,get go little green create
814.73,817.24,little green create nice rich olive color notice
817.25,819.46,nice rich olive color notice earthy tones create
819.47,823.06,earthy tones create nice rich under painting color
823.07,825.67,nice rich under painting color paintings
825.68,827.53,paintings base mixture
827.54,831.69,base mixture add little blue
831.7,833.77,happens blue
833.78,835.81,happens blue make
835.82,839.35,make stronger intense pure brown
839.36,841.81,stronger intense pure brown warm little cooler
841.82,844.75,warm little cooler nice umber color
844.76,846.37,nice umber color add create
846.38,852.49,add create add little purple
852.5,855.49,add little purple running base
855.5,858.43,running base mixture create
858.44,862.33,mixture create beautiful sort burgundy rich
862.34,867.01,beautiful sort burgundy rich burgundy color
867.02,868.83,burgundy color important trying create
868.84,871.51,important trying create shadowed areas especially rocks
871.52,873.58,shadowed areas especially rocks trees things
873.59,875.17,trees things lot rich deep color
875.18,876.85,lot rich deep color purple important
876.86,879.37,purple important colors
879.38,882.07,colors notepad taking
882.08,884.11,notepad taking notes folks critical
884.12,885.46,notes folks critical things go ahead add
885.47,887.74,things go ahead add little orange
887.75,890.08,little orange go ahead
890.09,896.8,go ahead
896.81,899.74,notice got base
899.75,902.02,notice got base color mixture
902.03,904.3,color mixture get note create
904.31,906.22,get note create variations color
906.23,907.69,variations color things
907.7,910.09,things shadowy darker areas add
910.1,912.49,shadowy darker areas add color painting
912.5,914.89,color painting start turning
914.9,916.54,start turning warm adding
916.55,917.59,warm adding cool
917.6,920.2,cool adding course
920.21,921.85,adding course blue add cooler
921.86,924.01,blue add cooler green add
924.02,926.32,green add spring light
926.33,928.69,spring light folks
928.7,931.39,folks array colors
931.4,932.89,array colors instance mix blue green
932.9,936.1,instance mix blue green get blueish green
936.11,937.33,get blueish green green yellow create
937.34,939.61,green yellow create yellow green way
939.62,943.48,yellow green way similar
943.49,946.3,similar phthalo yellow green
946.31,948.52,phthalo yellow green mix wonderful
948.53,950.35,mix wonderful thing work accenting
950.36,952.69,thing work accenting highlighting painting go
952.7,954.94,highlighting painting go yellow orange create
954.95,957.28,yellow orange create sort yellowish orange
957.29,959.32,sort yellowish orange intermediate color
959.33,961.9,intermediate color red orange similar
961.91,963.68,red orange similar red use
963.69,965.54,red use red violet mix
965.55,967.82,red violet mix blue
967.83,969.89,blue violet mix
969.9,971.84,violet mix
971.85,973.88,color wheel adding
973.89,976.49,color wheel adding bits pieces opposite colors
976.5,979.01,bits pieces opposite colors create ranges
979.02,981.26,create ranges adding colors
981.27,983.51,adding colors create
983.52,985.61,create shades color talking
985.62,987.26,shades color talking value talking
987.27,989.48,value talking shades color
989.49,992.54,shades color basic color wheel
992.55,995.72,basic color wheel landscape animal painters
995.73,997.66,landscape animal painters alright exciting thing
997.67,1000.4,alright exciting thing create range
1000.41,1003.46,create range nice earth tones
1003.47,1005.02,nice earth tones colors ready start
1005.03,1007.03,colors ready start understanding
1007.04,1009.88,understanding painting folks important
1009.89,1011.76,painting folks important thing remember
1011.77,1014.32,thing remember composition key good
1014.33,1015.54,composition key good painting matter
1015.55,1017.47,painting matter technical thing terms eye
1017.48,1020.26,technical thing terms eye flow color
1020.27,1022.42,flow color color composition important
1022.43,1025.07,color composition important
1025.08,1027.81,follow painting
1027.82,1028.92,follow painting bring fact
1028.93,1032.23,bring fact got couple start
1032.24,1036.18,got couple start hand
1036.19,1037.66,hand understand
1037.67,1039.37,understand things talking
1039.38,1041.74,things talking terms color
1041.75,1044.59,terms color particular painting wanted
1044.6,1047.98,particular painting wanted knew wanted nice rich sort
1047.99,1049.57,knew wanted nice rich sort real sort
1049.58,1051.4,real sort atmosphere pain
1051.41,1053.08,atmosphere pain shadow large tree
1053.09,1054.67,shadow large tree little sudden lights coming
1054.68,1057.88,little sudden lights coming apple bucket fallen
1057.89,1059.8,apple bucket fallen apples spilled
1059.81,1062.11,apples spilled beautiful setting
1062.12,1064.57,beautiful setting folks makes painting
1064.58,1067.39,folks makes painting appealing
1067.4,1068.92,appealing hold
1068.93,1070.6,hold composition
1070.61,1073.03,composition interesting color
1073.04,1075.55,interesting color composition explain
1075.56,1078.55,composition explain arrived go
1078.56,1081.43,arrived go color wheel knew beginning
1081.44,1082.69,color wheel knew beginning way use
1082.7,1084.61,way use artistic license good
1084.62,1087.22,artistic license good remembering wanted semi
1087.23,1089.5,remembering wanted semi dark background wanted light
1089.51,1092.47,dark background wanted light coming knew
1092.48,1093.73,coming knew greens create
1093.74,1095.86,greens create sort atmosphere late
1095.87,1098.71,sort atmosphere late day greens rich greens
1098.72,1100.84,day greens rich greens went
1100.85,1104.11,went center color added green
1104.12,1105.7,center color added green notice
1105.71,1108.7,notice come layer
1108.71,1110.29,come layer added little green got
1110.3,1114.25,added little green got nice rich color
1114.26,1116.92,nice rich color got nice deep background taking
1116.93,1120.07,got nice deep background taking base color adding green
1120.08,1122.98,base color adding green paint started
1122.99,1126.25,paint started adding got yellow green
1126.26,1128.16,adding got yellow green started adding white
1128.17,1129.34,started adding white get into minute
1129.35,1130.57,get into minute white
1130.58,1132.49,white colors able create
1132.5,1137.08,colors able create blend
1137.09,1139.72,blend created background guess
1139.73,1142.41,created background guess got beautiful background
1142.42,1144.25,got beautiful background got problem got
1144.26,1146.62,got problem got green
1146.63,1149.23,green green problem
1149.24,1151.21,green problem go color wheel
1151.22,1152.95,go color wheel looking
1152.96,1155.14,looking guess granny smith
1155.15,1156.58,guess granny smith apples
1156.59,1158.91,apples green apples yellow
1158.92,1162.1,green apples yellow apples wouldn't effective
1162.11,1164.08,apples wouldn't effective apples
1164.09,1165.85,apples good thing color composition
1165.86,1168.4,good thing color composition wise make painting
1168.41,1170.16,wise make painting effective go color
1170.17,1172.96,effective go color wheel get into range
1172.97,1175.69,wheel get into range greens save area
1175.7,1177.94,greens save area area blue green true
1177.95,1180.16,area blue green true green yellow green go
1180.17,1182.5,green yellow green go red violet red red orange
1182.51,1187.06,red violet red red orange range reds
1187.07,1190.12,range reds range greens go
1190.13,1192.64,range greens go opposite color color wheel
1192.65,1195.49,opposite color color wheel get colors composition
1195.5,1196.99,get colors composition make painting competent
1197.0,1199.9,make painting competent additionally correct color
1199.91,1202.29,additionally correct color instance go straight
1202.3,1205.75,instance go straight red complement
1205.76,1208.51,red complement green immediately
1208.52,1210.88,green immediately green predominant color
1210.89,1213.85,green predominant color use red complement
1213.86,1216.22,use red complement makes come
1216.23,1219.22,makes come alive complement believe
1219.23,1222.25,alive complement believe folks life nature built
1222.26,1224.16,folks life nature built system complementary colors
1224.17,1227.05,system complementary colors thing proper understanding
1227.06,1228.31,thing proper understanding mean automatically
1228.32,1229.6,mean automatically beautiful
1229.61,1231.49,beautiful red green
1231.5,1232.87,red green complement matter
1232.88,1234.43,complement matter yellowish green
1234.44,1236.07,yellowish green notice
1236.08,1238.51,notice little spots yellow green
1238.52,1241.57,little spots yellow green pure red
1241.58,1244.27,pure red form go
1244.28,1246.46,form go full pure green
1246.47,1248.91,full pure green go color
1248.92,1253.33,go color wheel into survey
1253.34,1256.39,wheel into survey range guessing
1256.4,1258.01,range guessing bluegreen
1258.02,1259.9,bluegreen cooler green real warm green
1259.91,1262.12,cooler green real warm green what's
1262.13,1264.78,what's area
1264.79,1266.14,area sort reddish
1266.15,1268.36,sort reddish orange area red
1268.37,1270.15,orange area red go
1270.16,1272.16,go pure red reddish
1272.17,1274.6,pure red reddish orange gave apples color
1274.61,1276.82,orange gave apples color complements exactly use
1276.83,1278.89,complements exactly use color wheel get clear
1278.9,1279.37,color wheel get clear mind
1279.38,1281.59,mind way folks precise
1281.6,1285.28,way folks precise formula anybody
1285.29,1287.08,formula anybody gives indication
1287.09,1290.89,gives indication idea painting theory works
1290.9,1292.24,idea painting theory works terms color
1292.25,1294.22,terms color alright notice reds
1294.23,1296.47,alright notice reds greens bucket
1296.48,1299.4,greens bucket bucket complimentary
1299.41,1302.16,bucket complimentary painting instance
1302.17,1304.27,painting instance using green notice colors
1304.28,1307.9,using green notice colors used warmer version
1307.91,1309.66,used warmer version bucket
1309.67,1311.83,bucket grayer bucket wouldn't
1311.84,1314.08,grayer bucket wouldn't worked painting
1314.09,1316.75,worked painting used rusty vans orange
1316.76,1319.81,used rusty vans orange highlight old handles used
1319.82,1322.21,highlight old handles used warmer color grain bucket
1322.22,1324.31,warmer color grain bucket complements go
1324.32,1326.38,complements go green predominant
1326.39,1330.58,green predominant color range safe
1330.59,1334.06,color range safe use colors values
1334.07,1336.01,use colors values colors bucket
1336.02,1337.18,colors bucket case notice got little
1337.19,1339.22,case notice got little violets come
1339.23,1340.48,violets come got
1340.49,1342.85,got greens got range
1342.86,1344.89,greens got range green range green
1344.9,1346.87,green range green painting use range
1346.88,1348.4,painting use range complements opposite
1348.41,1350.89,complements opposite wheel accent painting isn't
1350.9,1353.4,wheel accent painting isn't exciting folks learn
1353.41,1355.96,exciting folks learn compose painting compositionally
1355.97,1358.06,compose painting compositionally color wise
1358.07,1363.24,color wise real quick exciting
1363.25,1368.11,real quick exciting set
1368.12,1376.84,set what's
1376.85,1378.58,what's exciting particular
1378.59,1381.64,exciting particular painting wonderful
1381.65,1384.16,painting wonderful combination colors use
1384.17,1387.85,combination colors use help understand
1387.86,1390.18,help understand landscape
1390.19,1393.28,landscape life notice
1393.29,1396.34,life notice extreme use mobs purples
1396.35,1399.28,extreme use mobs purples plus got soft oranges
1399.29,1401.26,plus got soft oranges sort peachy colors
1401.27,1403.59,sort peachy colors important notice
1403.6,1406.35,important notice arranged using color wheel
1406.36,1409.09,arranged using color wheel go quickly
1409.1,1412.57,go quickly color wheel
1412.58,1414.28,color wheel notice got range
1414.29,1416.38,notice got range reddish violets forth
1416.39,1419.2,reddish violets forth important opposite
1419.21,1420.84,important opposite color wheel
1420.85,1423.73,color wheel violet straight
1423.74,1426.91,violet straight opposite violet
1426.92,1430.24,opposite violet purple yellow complement
1430.25,1432.88,purple yellow complement mind
1432.89,1435.79,mind grays
1435.8,1438.43,grays purplish gray's
1438.44,1440.98,purplish gray's range
1440.99,1443.14,range end bluish colors
1443.15,1445.0,end bluish colors get into yellowish oranges
1445.01,1447.49,get into yellowish oranges reddish oranges little
1447.5,1449.23,reddish oranges little notice
1449.24,1451.81,notice got
1451.82,1454.6,got got orange
1454.61,1457.33,got orange complement go straight
1457.34,1460.41,complement go straight area greenish range
1460.42,1463.51,area greenish range use green truck
1463.52,1465.61,use green truck nice complements
1465.62,1467.89,nice complements oranges sky opposite
1467.9,1470.29,oranges sky opposite color wheel makes perfect blend
1470.3,1474.46,color wheel makes perfect blend color got
1474.47,1476.91,color got green truck nice
1476.92,1478.84,green truck nice complement reddish colored cow
1478.85,1482.89,complement reddish colored cow used base color add
1482.9,1484.93,used base color add little orange red whichever
1484.94,1486.37,little orange red whichever fact using cows
1486.38,1487.9,fact using cows exact
1487.91,1492.34,exact match complement colors
1492.35,1494.23,match complement colors green tie eye
1494.24,1495.28,green tie eye
1496.79,1502.54,violet yellow complement
1502.55,1504.66,violet yellow complement color use
1504.67,1507.37,color use complement purple width use
1507.38,1510.04,complement purple width use yellowish gold li use
1510.05,1511.9,yellowish gold li use yellowish gold highlight
1511.91,1515.05,yellowish gold highlight grasses used yellowish white
1515.06,1516.46,grasses used yellowish white highlight snow
1516.47,1518.05,highlight snow pure white
1518.06,1520.18,pure white learning understand
1520.19,1523.32,learning understand colors important pure white
1523.33,1525.64,colors important pure white notice difference
1525.65,1527.44,notice difference white
1527.45,1529.93,white yellowish white complements
1529.94,1532.15,yellowish white complements purple's
1532.16,1533.65,purple's opposite color
1533.66,1535.9,opposite color violet yellow
1535.91,1537.25,violet yellow adding white course
1537.26,1539.08,adding white course change value
1539.09,1540.55,change value time get
1540.56,1542.98,time get into value changes
1542.99,1544.12,into value changes things hoping
1544.13,1546.49,things hoping saw program
1546.5,1549.13,saw program go study little
1549.14,1551.83,go study little color composition value
1551.84,1553.21,color composition value systems use
1553.22,1554.83,systems use start painting
1554.84,1556.6,start painting think important
1556.61,1558.67,think important instructor thorough make
1558.68,1560.38,instructor thorough make understand
1560.39,1564.07,understand quickly
1564.08,1565.69,quickly
1565.7,1568.06,get big kick
1568.07,1569.98,get big kick think lot
1569.99,1571.84,think lot wonder wanted
1571.85,1573.82,wonder wanted portrait figure painting
1573.83,1575.17,portrait figure painting go
1575.18,1577.0,go store tubes
1577.01,1579.37,store tubes flesh color here's secret watch
1579.38,1582.64,flesh color here's secret watch yellow green
1582.65,1583.05,yellow green
1583.06,1588.03,little lizard crimson
1588.04,1591.67,create base color
1591.68,1593.14,create base color mix real good
1593.15,1596.31,mix real good little crimson
1596.32,1598.63,little crimson add white
1598.64,1600.04,add white get
1600.05,1602.1,get shut add white
1602.11,1605.77,shut add white believe flesh
1605.78,1607.57,believe flesh human
1607.58,1609.16,human colors
1609.17,1610.9,colors yellow green lizard
1610.91,1611.89,yellow green lizard comes add white
1611.9,1614.14,comes add white amounts light
1614.15,1616.24,amounts light create colors flesh
1616.25,1618.76,create colors flesh simply adding little
1618.77,1621.67,simply adding little white get flesh color
1621.68,1623.59,white get flesh color little rosy color
1623.6,1626.59,little rosy color add little liz run
1626.6,1628.15,add little liz run child doing they've got
1628.16,1630.37,child doing they've got real rosy cheeks add little
1630.38,1633.49,real rosy cheeks add little alizarin natural
1633.5,1636.16,alizarin natural beautiful flesh color
1636.17,1637.75,beautiful flesh color buy tube
1637.76,1639.31,buy tube way professional portrait artists
1639.32,1641.2,way professional portrait artists make cover little
1641.21,1643.45,make cover little later folks usual making
1643.46,1645.16,later folks usual making quit thing hate
1645.17,1647.35,quit thing hate god bless stay inspired
1647.36,1649.36,god bless stay inspired painting
1649.37,1651.16,painting real soon yarnell
1651.17,1692.91,real soon yarnell school fine art
