start,end,text
212.6,213.3,wedge
213.3,213.8,high wedge
213.8,216.0,gt gt host
216.0,216.73,inside stock
216.73,217.2,treatment
217.2,220.03,gt gt guest sock
220.03,220.73,yes stock treatment
220.73,221.43,comfortable
221.43,224.3,soft sock
224.3,224.93,wanted
224.93,225.63,incorporate lot
225.63,227.8,comfort features
227.8,228.4,notice
228.4,229.1,lightweight wedge
229.1,230.6,lot wedges
230.6,233.46,pull
233.46,234.1,foot
234.1,234.73,lightweight
234.73,237.03,gt gt host
237.03,237.53,new adorable
237.53,240.23,spring summer wedge
240.23,240.86,love wearing
241.56,243.86,comfortable
243.86,244.53,wanted get
244.53,245.16,color think
245.16,246.96,value
246.96,247.63,incredible especially 2
247.63,249.3,flex pay 24 95 flex
249.3,252.2,completely
252.2,253.23,enamored inside e
253.23,255.03,shoe
255.03,255.7,necessarily
255.7,259.03,tell
259.03,259.73,close shoe
261.46,262.83,slightly
262.83,268.96,concaved
268.96,269.63,holds foot
270.3,271.16,smalli cradles
271.16,274.36,foot
274.36,276.66,step
276.66,277.33,smush
278.2,280.93,extreme comfort get
280.93,281.7,lift 3 1 4
281.7,283.46,inch height
284.06,285.33,platform front
285.33,289.3,1 1 2 inches s
289.3,289.93,basically getting
289.93,290.63,heel height
290.63,291.66,walking s
291.66,292.36,high pitch
292.36,294.4,get extra height
294.4,295.06,love extra
295.06,299.36,elongation bike
299.36,300.1,love
300.1,300.8,walking incredibly
300.8,301.46,high pitch
301.46,304.8,comfortable
304.8,305.46,tried
306.33,307.0,thought
307.66,308.5,girls
308.5,309.5,outfits
309.5,310.16,wedge
310.16,312.33,go wrong go
312.33,312.93,wear
312.93,313.56,script wear
313.56,314.2,nikki
314.2,314.86,poulos today's special
314.86,315.56,jumpsuit wear
315.56,319.2,favorite
319.2,319.86,dg2 jeans cuffed
320.56,322.6,get
322.6,323.3,versatility issue
324.46,326.3,gt gt guest yes
326.3,328.26,versatile
328.26,329.4,shoe
329.4,330.1,snake embossed gives
330.1,333.9,little edge ey
334.53,335.2,black instance
337.83,340.53,bronze h
340.53,341.2,tall possible
342.5,346.03,gt gt host walk
346.03,346.73,models
346.73,347.36,makes outfit
347.36,349.06,adorable th
349.06,349.76,little pop
349.76,351.3,bronze under
351.3,358.9,crisp white jeans
359.5,360.23,talking
360.23,360.86,bold
360.86,361.53,bronze color
361.53,362.2,pretty
362.73,363.2,comfortable
363.2,363.8,gt gt guest
363.8,364.2,amazing
364.2,366.2,gt gt host gorgeous
366.2,369.46,half sizes
369.46,370.16,limited
370.8,372.16,brand new br
372.16,377.2,hsn exclusive hsn
377.9,378.56,yellow box
378.56,379.23,world
379.23,380.4,shoe
380.4,383.73,hsn morning
383.73,384.36,brought
384.36,385.06,1300 period sizes
389.0,389.66,limited incredibly
389.66,390.2,comfortable
390.2,390.86,incredibly lightweight
390.86,392.5,al
392.5,393.1,cork weighs
395.2,396.16,worse
396.16,396.83,shoe heavy
396.83,399.86,gt gt guest gt gt gue
399.86,400.56,summer long wear
401.93,408.8,event
408.8,409.73,wear
409.73,410.4,summer
410.4,411.0,outfit
411.0,411.63,colorful lot
411.63,412.33,slip
412.33,413.0,basic
413.0,413.5,basic
413.5,416.46,gt gt host
416.46,417.06,embossing
417.06,417.76,beautiful
417.76,418.76,silver
418.76,420.63,stunning
420.63,428.33,soft
428.33,429.0,love love
429.0,429.7,pops color
429.7,430.3,love
430.3,431.0,braided
431.0,431.63,perfect
431.63,432.33,toes popping
432.33,434.76,pedicure
434.76,435.43,love element
435.43,436.1,metallic finish overtop
436.1,437.63,shoe adding
437.63,445.7,little affect effect
445.7,446.36,adorable shoes
446.93,447.56,comfortable
447.56,448.56,morning th
448.56,449.2,get perfect size
449.2,449.86,half
449.86,450.53,sizes available
450.53,451.46,pick
451.46,452.1,shoes get
452.1,452.76,wear
452.76,453.43,definitely
457.1,458.06,tha
458.06,458.6,lift
458.6,459.53,versatility vers
459.53,460.5,bella choose bel
460.5,461.2,wear thing
467.56,470.5,gt gt guest
470.5,471.16,bronze jewelry gold
471.16,472.53,silver
472.53,474.36,depends wear
474.36,475.0,worn
475.0,475.66,outfit
475.66,477.66,white jeans ag
477.66,478.36,summer long
478.36,479.93,love
479.93,481.1,style
481.1,484.6,gt gt host
484.6,485.26,left end
485.26,485.93,day
485.93,487.43,thinking
487.43,488.1,go
488.1,495.4,55 taken
495.4,496.36,little lit
496.36,497.03,dollars
497.03,497.73,price shoe
497.73,498.4,brand new hsn exclusive
498.4,499.96,shoe 2 flex pay
499.96,500.66,everybody makes
500.66,502.46,24 95 24 95
502.46,505.03,shoe
505.03,506.03,opportunity gr
506.03,506.73,pull hsn
506.73,507.6,card
507.6,509.06,get
509.06,511.4,additional flex pay
511.4,512.43,showing
513.06,515.23,screen 16 63
515.23,515.86,free
515.86,518.7,credit card
518.7,519.36,best way refresh
519.36,522.06,wardrobe spring
522.06,522.7,course
522.7,523.4,accessories doing
523.4,524.06,flex pay
524.06,524.7,get multiple
524.7,527.83,options course opt
527.83,528.8,bronze thi
529.46,530.26,limited
530.26,532.63,options
532.63,533.3,second
533.3,535.46,silver metallic
535.46,536.53,adorable gosh
536.53,538.96,cute shoe
538.96,539.86,final
539.86,544.0,option sleek
544.0,544.53,think black
544.53,545.2,especially sleek
545.2,545.83,expensive
545.83,546.76,gt gt guest rich
546.76,551.5,gt gt host true
551.5,552.4,406830 item 40683
552.4,555.93,number shoe e 365 00 09 15 934 posted
