start,end,text
214.02,217.01,fluffy brush product soften edges
217.02,218.54,soften edges eye
218.55,221.44,eye speeding outer
221.45,225.08,speeding outer putting inner
225.09,227.44,putting inner carefully blending
227.45,230.33,carefully blending middle using
230.34,233.72,middle using fluffy brush
233.73,236.03,fluffy brush product deepening
236.04,237.94,product deepening edges make
237.95,241.22,edges make dramatic get moroni
241.23,243.86,dramatic get moroni color burgundy loveliness
243.87,247.64,color burgundy loveliness taking barcelona beach
247.65,249.14,taking barcelona beach fluffy brush blending edges
249.15,251.24,fluffy brush blending edges make seamless
251.25,253.52,make seamless pretty color skin
253.53,255.17,pretty color skin good tip feel edges
255.18,258.92,good tip feel edges o harsh taking
258.93,260.3,o harsh taking math color cupcake
260.31,261.77,math color cupcake monsters palette putting
261.78,264.08,monsters palette putting brow bone lighten
264.09,266.72,brow bone lighten taking insomnia
266.73,268.87,taking insomnia fix putting middle
268.88,271.76,fix putting middle insomnia beautiful dual chrome
271.77,274.87,insomnia beautiful dual chrome color gorgeous wanted
274.88,277.12,color gorgeous wanted burgundy
277.13,280.31,burgundy movie foley think go
280.32,282.29,movie foley think go good
282.3,284.24,good carefully blending
284.25,287.99,carefully blending harsh
288.0,289.58,harsh flat
289.5900000000001,291.86,flat definer brush mixing funny face
291.87,294.37,definer brush mixing funny face mars underneath eye get
294.38,296.42,mars underneath eye get smoke definition under
296.43,302.03,smoke definition under eye
302.04,304.25,eye matte white
304.26,306.89,matte white putting lot inner corner
306.9,308.27,putting lot inner corner fluffy
308.28,310.31,fluffy brush blend upwards downwards
310.32,312.59,brush blend upwards downwards good tip open
312.6,315.74,good tip open eyes lot
315.75,317.6,eyes lot putting
317.61,319.79,putting lot
319.8,322.64,lot fluffy brush blending
322.65,326.45,fluffy brush blending opens ice
326.46,328.55,opens ice taking full spectrum liner
328.56,330.92,taking full spectrum liner makeup geek premiere love
330.93,332.69,makeup geek premiere love gorgeous putting
332.7,335.77,gorgeous putting waterline go
335.78,339.02,waterline go liquid liner using blue
339.03,340.67,liquid liner using blue liquid liner sephora
340.68,343.58,liquid liner sephora brand using create
343.5900000000001,347.69,brand using create winged liner went
347.7,351.17,winged liner went times end
351.18,354.2,times end get opaque
354.21,356.09000000000015,get opaque colorful shadow underneath
356.1,358.07,colorful shadow underneath wanted contrast
358.08,360.4,wanted contrast reds blues go
360.41,364.7,reds blues go wanted clash
364.71,366.52,wanted clash liked
366.53,368.24,liked turned time lashes
368.25,369.8,turned time lashes smoking used house
369.81,371.84,smoking used house lashes love lashes
371.85,389.74,lashes love lashes finished
