start,end,text
532.98,534.65,new dipstick leak got
534.66,538.81,leak got supposed
538.82,540.55,supposed come motor
540.56,542.5,come motor able
542.51,543.89,able pull
543.9,550.78,pull get new
550.79,553.85,ready lift
553.86,555.65,ready lift get thing
555.66,605.31,get thing come
605.32,609.49,got exhaust manifold
609.5,612.48,got exhaust manifold said got stud
612.49,616.18,said got stud got stud
616.19,618.73,got stud end doing nut
618.74,621.4,end doing nut
621.41,623.74,heat heat
623.75,625.99,heat heat hopefully get
626.0,632.95,hopefully get major issues got
632.96,635.64,major issues got issue
635.65,639.07,issue broke inside head
639.08,642.34,broke inside head sits little ways
642.35,648.25,sits little ways deal separately
648.26,650.89,deal separately drill use
650.9,652.69,drill use
652.7,654.94,get deal
654.95,660.25,get deal stuff rags
660.26,662.29,stuff rags get weld
662.3,664.29,get weld spatter goes dirt
664.3,667.15,spatter goes dirt little easier
667.16,670.69,little easier dipstick rusted
670.7,672.34,dipstick rusted pull get
672.35,676.69,pull get get new end
676.7,679.03,get new end job get welding
679.04,719.93,job get welding nuts
719.94,723.84,got nuts welded
723.85,728.82,got nuts welded studs tried make good bead
728.83,734.16,studs tried make good bead attach nut under
734.17,737.61,attach nut under stud wait
737.62,740.16,stud wait welded stud
740.17,743.43,welded stud heated
743.44,745.89,heated stud heat things
745.9,749.79,stud heat things expand got wait
749.8,753.0,expand got wait stud cool
753.01,754.95,stud cool heat
754.96,756.96,heat get bolts
756.97,759.15,get bolts heat stud
759.16,763.08,heat stud heat surrounding area expand
763.09,765.92,heat surrounding area expand helped get studs
765.93,770.58,helped get studs breaking
770.59,772.14,breaking break gotta
772.15,774.9,break gotta cool real nice
774.91,776.55,cool real nice come start putting
776.56,782.31,come start putting heat thing
782.32,787.38,heat thing cool heat
787.39,888.88,cool heat extract bolts
888.89,892.78,got
892.79,895.72,got able get front bolt
895.73,899.61,able get front bolt easily easily
899.62,902.08,easily easily got locked
902.09,904.96,got locked
904.97,908.8,sunk little
908.81,911.23,sunk little plan attack
911.24,917.52,plan attack drill hole use
917.53,920.65,extractors guess
920.66,925.03,extractors guess square screw extractor set get
925.04,929.44,square screw extractor set get drill hole
929.45,931.33,drill hole trying drill hole
931.34,936.19,trying drill hole center bolt got center
936.2,937.54,center bolt got center punch thing start
937.55,940.12,punch thing start small drill
940.13,941.44,small drill get centered
941.45,943.12,get centered possible exact
943.13,944.26,possible exact drilling
944.27,946.54,drilling tap drilling
946.55,948.79,tap drilling get extractors
948.8,953.89,get extractors bolts came fairly
953.9,958.12,bolts came fairly easily heat
958.13,961.6,easily heat manifold gone
961.61,963.94,manifold gone heat area stud
963.95,966.34,heat area stud manifolds gone
966.35,967.9,manifolds gone manifold sitting hard
967.91,970.92,manifold sitting hard get heat
970.93,974.17,get heat gone heat
974.18,976.99,gone heat working hopeful
977.0,1014.08,working hopeful drill
1014.09,1016.58,got hole drilled
1016.59,1020.69,got hole drilled using number drill number
1020.7,1021.74,using number drill number extractor
1021.75,1025.91,extractor got drilled 3 8 hopefully
1025.92,1036.55,got drilled 3 8 hopefully perfectly centered
1036.56,1041.0,palm
1041.01,1043.64,palm heat hopefully
1043.65,1046.8,heat hopefully get thing head
1046.81,1084.65,get thing head
1120.32,1122.38,exactly didn't
1122.39,1128.52,exactly didn't happen extractor broke
1128.53,1130.84,happen extractor broke trying
1130.85,1136.54,trying trying weld nut stud
1136.55,1138.55,trying weld nut stud
1138.56,1141.49,work letting cool
1141.5,1143.17,work letting cool get add
1143.18,1145.95,get add heat get
1145.96,1150.43,heat get worst case scenario guess
1150.44,1155.23,worst case scenario guess putting bolt
1155.24,1158.08,putting bolt mount bowls
1158.09,1160.24,mount bowls got
1160.25,1165.15,got front ones good news
1165.16,1171.7,front ones good news took couple times got got
1171.71,1175.9,took couple times got got rear bolt welded
1175.91,1180.97,rear bolt welded welded built
1180.98,1184.06,welded built little finally came
1184.07,1187.77,little finally came waiting cool
1187.78,1196.09,waiting cool got rear bolt little
1196.1,1197.89,got rear bolt little heat got
1197.9,1199.54,heat got hardest
1199.55,1202.54,hardest worried get
1202.55,1203.95,worried get get drill head
1203.96,1209.29,get drill head pretty happy
1209.3,1214.96,pretty happy what's
1214.97,1216.88,what's
1216.89,1221.83,difficult got
1221.84,1224.17,difficult got procedures happen
1224.18,1227.56,procedures happen hopefully
1227.57,1229.24,hopefully come
1229.25,1231.67,come broken believe
1231.68,1234.58,broken believe broken
1234.59,1238.81,broken hopeful uh heat
1238.82,1240.76,hopeful uh heat get bolts
1240.77,1245.38,get bolts got bolts
1245.39,1248.95,got bolts driver manifold
1248.96,1251.59,driver manifold heated make
1251.6,1253.39,heated make come
1253.4,1257.65,come came happy
1257.66,1261.19,came happy under took
1261.2,1266.04,under took bolts hold
1266.05,1269.59,bolts hold manifold exhaust system
1269.6,1272.98,manifold exhaust system works best truck
1272.99,1275.47,works best truck long
1275.48,1279.4,long extension swivel end
1279.41,1281.95,extension swivel end air electric impact
1281.96,1285.91,air electric impact wasn't taking
1285.92,1288.52,wasn't taking go air ready come
1288.53,1312.39,go air ready come got manifolds
1312.4,1316.03,got manifolds cruddy looking thought
1316.04,1318.82,cruddy looking thought leak driver
1318.83,1322.0,leak driver
1323.63,1326.53,definitely leak
1326.54,1330.22,definitely leak definitely leak
1330.23,1333.73,definitely leak clearly
1333.74,1339.1,clearly black exhaust
1339.11,1342.13,black exhaust
1342.14,1345.76,heat shields
1345.77,1352.41,heat shields ready fall
1352.42,1354.97,ready fall use little t's
1354.98,1358.51,use little t's
1358.52,1362.35,tonight enjoyed
