start,end,text
335.25,339.17,they've used almonds gives basic flavor
339.18,342.68,basic flavor nut cinnamon sugar
342.69,343.77,nut cinnamon sugar
343.78,347.4,took minute favorite
347.41,351.56,took minute favorite improvement truly
351.57,356.04,improvement truly switch neck
356.05,359.58,switch neck grinnell course
359.59000000000015,361.47,grinnell course basic flavor
361.48,365.37,basic flavor wonderful favorite
365.38,370.65,wonderful favorite go change
370.66,372.06,go change mind blueberry
372.07,375.57,mind blueberry
375.58,378.59,old choice macadamia
378.6,381.75,old choice macadamia eaten slippers
381.76,384.56,eaten slippers water
384.57,387.06,flavor strong
387.07,389.15,flavor strong cinnamon
389.16,392.88,cinnamon chocolate vanilla flavor
392.89,395.4,chocolate vanilla flavor white jump gnome cinnamon
395.41,397.89,white jump gnome cinnamon think cinnamon favorite
397.9,400.68,think cinnamon favorite order
400.69,402.54,order little kevin's order
402.55,404.67,little kevin's order cinnamon blueberry
404.68,407.61,cinnamon blueberry white chocolate macadamia
407.62,410.04,white chocolate macadamia bet cinnamon white
410.05,412.11,bet cinnamon white chocolate blueberry
412.12,414.84,chocolate blueberry honestly good good
414.85,416.55,honestly good good flavors yes
416.56,419.01,flavors yes nandini's granolas popular
419.02,421.17,nandini's granolas popular measure
421.18,423.65,measure
423.66,425.25,low calorie
425.26,425.82,low calorie
425.83,427.92,healthy eating healthy
427.93,430.92,healthy eating healthy make real cup
430.93,433.05,make real cup lot way
433.06,435.45,lot way thirds cup
435.46,437.28,thirds cup easily eat
437.29,440.76,easily eat handfuls exactly
440.77,442.89,handfuls exactly 260 that'd 260
442.9,443.52,260 that'd 260
443.53,444.87,dude's got weigh careful
444.88,447.03,dude's got weigh careful go grind
447.04,448.69,go grind usually weather
448.7,450.07,usually weather type food
450.08,454.51,type food eating promax trail
454.52,457.03,eating promax trail mix cereal cereals
457.04,459.37,mix cereal cereals eat milk
459.38,462.37,eat milk
462.38,465.4,yogurt get
465.41,467.23,yogurt get couple spoons body
467.24,469.3,couple spoons body good wouldn't
469.31,471.85,good wouldn't bag
471.86,473.53,bag eat eat
473.54,475.18,eat eat get
475.19,475.6,get
477.02,481.18,sarah
481.19,483.37,sarah sinan appreciate
483.38,485.2,sinan appreciate glad get
485.21,487.48,glad get opportunity
487.49,488.98,opportunity picture end
488.99,490.07,picture end watching
