start,end,text
566.05,567.69,teaspoon teaspoons depending peppermint
567.7,569.43,teaspoons depending peppermint doing
569.44,572.1,doing half exact
572.11,574.46,half exact teaspoon
574.47,579.31,teaspoon add dye optional
579.32,582.68,add dye optional
582.69,583.94,hopefully turn looking
583.95,587.12,hopefully turn looking good drops think
587.13,588.68,good drops think use light
588.69,590.27,use light green
590.28,593.36,green true
593.37,594.92,true saint patrick's day
594.93,597.65,saint patrick's day think peppermint peppermint
597.66,600.86,think peppermint peppermint holiday z holidays
600.87,602.87,holiday z holidays whisk attachment
602.88,605.51,whisk attachment mention
605.52,648.68,mention turn
648.69,655.24,beat stand
655.25,660.12,getting
660.13,662.74,having technical difficulties
662.75,692.55,having technical difficulties stand go wow
692.56,700.6,peaks holds hasn't broken
700.61,703.36,peaks holds hasn't broken life
703.37,704.62,life took lot longer
704.63,706.81,took lot longer thought
706.82,709.35,thought higher speed expected
709.36,713.02,higher speed expected think highest
713.03,717.04,think highest speed minutes seven
717.05,721.15,speed minutes seven minutes got mixing
721.16,723.01,minutes got mixing hand longer said
723.02,725.02,hand longer said use premade
725.03,730.07,use premade fold vanilla
730.08,733.65,place pie into fridge
733.66,748.83,place pie into fridge hours
748.84,751.78,teachers 25
751.79,753.91,teachers 25 whipped cream pie
753.92,757.21,whipped cream pie choose edit desired
757.22,804.06,choose edit desired moving pilot
810.93,813.71,voila
813.72,817.08,voila little plated
817.09,818.79,little plated pie cream pie
818.8,823.89,pie cream pie happens think
823.9,827.07,happens think got makes set
827.08,829.56,got makes set properly face
829.57,831.63,properly face delicious turn looking
831.64,833.13,delicious turn looking pudding
833.14,835.56,pudding pudding pie guess
835.57,838.23,pudding pie guess delicious that'll
838.24,851.48,delicious that'll determine hmm
851.49,854.28,determine hmm provide perfect shot
854.29,856.68,provide perfect shot completed pie
856.69,859.44,completed pie turn everybody
859.45,862.47,turn everybody delicious registrations versus
862.48,864.6,delicious registrations versus reality exactly
864.61,868.86,reality exactly channel reality cooking
868.87,871.8,channel reality cooking things jail go
871.81,875.69,things jail go change expectations versus
875.7,880.25,change expectations versus doing deep
880.26,884.13,deep judy
884.14,885.03,deep judy good
885.04,890.57,good saw
890.58,894.45,saw liked mid pie watch
894.46,897.75,liked mid pie watch subscribe totally
897.76,901.53,subscribe totally subscribe videos
901.54,903.06,subscribe videos channel friday
903.07,906.15,channel friday later earlier
906.16,907.86,later earlier depends feel
907.87,912.0,depends feel santa claus making
912.01,914.97,santa claus making crazy toys north pole
