start,end,text
461.47,466.92,pretty cool fits theme
463.33,471.97,easter bunny think
466.92,473.95,blue nick course fashions
471.97,480.12,mash'ems super squishy
473.95,480.12,raw
482.23,489.48,got nose egg hmm
486.25,489.48,seen
489.57,496.39,wonder says open egg
492.7,507.13,string inside pull string
496.39,509.17,overhead hmm check came
507.13,511.18,candy called
509.17,513.72,jellybeans
511.18,518.02,flavors colors got red
513.72,525.58,blue white yellow orange green
518.02,527.83,beautiful little nose
525.58,531.06,pig pretty cute
527.83,537.24,head
531.06,537.24,fake pig nose funny
537.6,546.7,surprise unicorn
542.26,548.95,series blind box
546.7,552.18,unicorns collect
562.66,571.07,whoa unicorn awesome
567.29,573.71,yuma horn
571.07,576.62,bunch spikes body
573.71,581.21,pretty colors
576.62,584.81,pink green
581.21,588.35,bunch little hearts
584.81,590.75,she's pretty kim good little fupa
588.35,591.74,pudding loop open
591.74,601.82,whoa she's nice
596.51,604.28,awesome
601.82,607.34,got hubbub cluckers
604.28,609.92,bubblegum lip little chicken
607.34,612.43,wind
609.92,615.32,chicken blocks lays eggs
612.43,617.42,pretty cool open
615.32,620.12,tell what's
617.42,623.17,favorite thing easter
620.12,623.17,comments section
628.58,639.2,here's clunker
632.63,640.94,big chicken
639.2,643.16,guess eggs come
640.94,647.87,little compartment
643.16,650.89,open go puts
647.87,659.14,little jelly beans eggs
650.89,664.16,guess
659.14,668.87,think good
664.16,671.72,close
668.87,676.31,use thing twist
671.72,681.33,pigs coming
676.31,681.33,er
691.26,700.47,pretty cool cuz
697.02,704.67,bad boy walk edge
700.47,710.67,pop pretty nice
704.67,713.99,clock er hello kitty
710.67,717.09,got zootopia mystery minis blind box
713.99,720.92,characters
717.09,720.92,get seen movie
734.11,738.44,assistant mayor bellwether isn't
737.81,741.92,cute
738.44,745.61,fluffy tail big head
741.92,750.02,fluffy fur big ol ears
745.61,754.88,she's wearing dress
750.02,758.36,nice fur
754.88,761.53,grah grah guess she's nice
758.36,764.74,nice lady
765.88,771.92,whoa check justice
769.31,775.7,league deluxe minifigs planned series
771.92,783.62,number course
775.7,785.81,figures get awesome
783.62,789.89,got batman favorite
785.81,793.61,superheroes he's black outfit
789.89,796.97,super long cape check
793.61,801.67,bat symbol pretty cool huh
796.97,804.44,wonder he's ready fight bad
804.44,809.54,help count
807.71,814.36,surprises left inside
809.54,814.36,egg
814.95,823.18,disney junior miles
820.69,826.72,tomorrowland blind bag series
823.18,832.84,number
826.72,835.9,characters get murdered
832.84,838.75,miles fast friend he's
835.9,841.17,robot ostrich super big legs
838.75,847.69,big beak
841.17,850.92,book check details
847.69,850.92,pretty awesome huh
853.65,860.11,surprise figure
857.5,863.53,keyring series blind bag
860.11,872.02,disney course
863.53,874.06,figural keyrings whoops ah got
872.02,876.85,boogy boogy nightmare
874.06,879.94,christmas scary
876.85,883.36,potato sack thing's pretty heavy
879.94,885.28,pretty cool course here's
883.36,887.67,little key ring
885.28,887.67,backpack
889.55,893.93,surprise
891.65,895.51,ready
895.51,901.91,whoa got bunny popper
899.36,915.53,squeeze ball
901.91,918.17,pop nose
915.53,921.47,giant easter bunny running super
918.17,924.85,colorful clothes ask big ears
921.47,928.37,funny nose
924.85,931.64,stick ball
928.37,934.46,go crazy thing
931.64,940.84,toy ball shoot 20
934.46,940.84,feet shoot clucker
940.85,947.14,nope missed good came couple
944.63,947.14,balls
948.44,957.86,purple ball alright
953.18,960.41,time fucker man
957.86,963.32,missed pretty awesome
960.41,966.2,surprises
963.32,968.3,toys
966.2,970.97,favorite bunny
968.3,973.37,popper favorite
970.97,979.34,super colorful fun
973.37,981.56,play watching
979.34,984.77,upload new videos daily make
981.56,988.78,share subscribe tyler
